"geoid","geolevel","year","income_score","affordability_score","wealth_score","equity_score","level","value"
"89001","zcta",2020,104.94,83.2,100.06,85.43,"economic_score",88.55
"89002","zcta",2020,105.77,110.13,93.97,113.14,"economic_score",114.55
"89003","zcta",2020,83.66,98.41,107.99,97.97,"economic_score",83.67
"89004","zcta",2020,100.93,100.81,98.52,103.82,"economic_score",107.78
"89005","zcta",2020,104.3,97.48,121.14,120.6,"economic_score",100.89
"89007","zcta",2020,91.2,87.1,125.52,106.66,"economic_score",91.36
"89008","zcta",2020,87.34,105.98,112.04,93.7,"economic_score",89.99
"89010","zcta",2020,83.18,79.5,126.25,97.54,"economic_score",75.47
"89011","zcta",2020,109.09,104.88,100,126.23,"economic_score",111.17
"89012","zcta",2020,111.97,103.14,97.75,121.09,"economic_score",114.83
"89013","zcta",2020,91.06,86.08,143.19,88.06,"economic_score",81.76
"89014","zcta",2020,102.74,107.95,93.3,119.97,"economic_score",110.63
"89015","zcta",2020,94.83,104.25,100.47,123.16,"economic_score",103.36
"89017","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"89018","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"89019","zcta",2020,106.56,86.38,126.09,132.11,"economic_score",94.89
"89020","zcta",2020,78.18,88.35,112.62,91.7,"economic_score",77.04
"89021","zcta",2020,107.98,107.81,84.58,108.67,"economic_score",116.86
"89022","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"89025","zcta",2020,88.35,90.95,114.58,125.64,"economic_score",87.79
"89026","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"89027","zcta",2020,103.51,96.72,138.96,116.05,"economic_score",96.03
"89029","zcta",2020,87.57,95.28,137.3,119.39,"economic_score",87.99
"89030","zcta",2020,74.45,97.18,94.49,138.61,"economic_score",82.73
"89031","zcta",2020,98.07,109.82,88.29,114.69,"economic_score",109.46
"89032","zcta",2020,94.15,106.68,96.83,118.85,"economic_score",102.19
"89039","zcta",2020,83.28,81.44,178.34,109.42,"economic_score",69.06
"89040","zcta",2020,101.37,90.5,109.73,128.3,"economic_score",98.32
"89042","zcta",2020,91.31,86.72,88.1,68.01,"economic_score",98.79
"89043","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"89044","zcta",2020,117.28,109.68,109.56,115.15,"economic_score",119.51
