"geoid","geolevel","year","income_score","affordability_score","wealth_score","equity_score","level","value"
"90001","zcta",2020,76.63,150.53,83.33,129.47,"economic_score",107.21
"90002","zcta",2020,72.71,164.16,79.8,133.55,"economic_score",111.07
"90003","zcta",2020,70.09,161.47,78.16,133.36,"economic_score",109.5
"90004","zcta",2020,95.93,166.74,72.66,146.18,"economic_score",128.51
"90005","zcta",2020,81.64,174.07,69.54,142.74,"economic_score",124.2
"90006","zcta",2020,75.95,160.33,76.8,142.54,"economic_score",110.87
"90007","zcta",2020,72.96,165.36,71.1,152.34,"economic_score",115.84
"90008","zcta",2020,90.25,159.87,79.91,135.48,"economic_score",125.56
"90010","zcta",2020,110.25,163.97,69.64,135.72,"economic_score",138.35
"90011","zcta",2020,71.75,156.97,77.41,133.6,"economic_score",109.05
"90012","zcta",2020,83.5,161.22,71.38,140.57,"economic_score",125
"90013","zcta",2020,64.27,152.03,63.38,154.83,"economic_score",118.5
"90014","zcta",2020,83.51,169.69,54.88,147.65,"economic_score",133.35
"90015","zcta",2020,89.61,170.61,64.33,146.13,"economic_score",129.83
"90016","zcta",2020,90.26,158.59,78.83,133.98,"economic_score",121.48
"90017","zcta",2020,76.32,176.5,66.82,149.18,"economic_score",122.32
"90018","zcta",2020,82.25,156.15,80.65,135.98,"economic_score",116.2
"90019","zcta",2020,94.71,164.33,75.97,138.37,"economic_score",128.14
"90020","zcta",2020,96.06,165.8,70.31,143.32,"economic_score",126.45
"90021","zcta",2020,71.52,165.12,61.35,161.55,"economic_score",116.48
"90022","zcta",2020,80.34,139.26,88.78,126.92,"economic_score",106.29
"90023","zcta",2020,76.37,143.05,89.27,129.34,"economic_score",103.57
"90024","zcta",2020,100.13,180.69,76.9,146.92,"economic_score",137.71
"90025","zcta",2020,116.9,162.69,65.85,126.37,"economic_score",145.28
"90026","zcta",2020,98.61,153.16,69,137.4,"economic_score",128.81
"90027","zcta",2020,105.33,155.71,68.06,136.89,"economic_score",136.4
"90028","zcta",2020,92.44,149.12,66.36,139.13,"economic_score",123.8
"90029","zcta",2020,84.53,151.17,77.35,136.36,"economic_score",116.54
"90031","zcta",2020,79.03,140.76,90.05,136.84,"economic_score",107.1
"90032","zcta",2020,85.31,142.89,89.28,128.72,"economic_score",113.13
"90033","zcta",2020,74.45,150.26,86.89,134.54,"economic_score",106.52
"90034","zcta",2020,113.68,159,65.49,125.12,"economic_score",140.56
"90035","zcta",2020,118.88,156.1,71.96,131.63,"economic_score",143.24
"90036","zcta",2020,119.44,172.31,62.8,131.75,"economic_score",149.02
"90037","zcta",2020,69.43,159.77,79.91,136.75,"economic_score",108.78
"90038","zcta",2020,87.08,156.69,70.76,142.05,"economic_score",119.52
"90039","zcta",2020,113.95,151.13,74.16,132.09,"economic_score",137.31
"90040","zcta",2020,90.02,142.71,96.55,131.83,"economic_score",109.5
"90041","zcta",2020,105.99,156.76,80.69,126.84,"economic_score",136.11
"90042","zcta",2020,98.38,151.65,78.07,128.48,"economic_score",126.58
"90043","zcta",2020,90.48,165.36,87.15,132.71,"economic_score",125.08
"90044","zcta",2020,72.26,161.79,82.64,137.58,"economic_score",110.92
"90045","zcta",2020,117.44,151.05,76.07,122.79,"economic_score",140.65
"90046","zcta",2020,118.38,164.96,66.15,136.22,"economic_score",145.89
"90047","zcta",2020,86.77,160.74,89.29,129.81,"economic_score",119.73
"90048","zcta",2020,128.46,155.17,69.95,132.71,"economic_score",148.06
"90049","zcta",2020,139.34,173.38,72.79,133.44,"economic_score",161.43
"90056","zcta",2020,112.63,168.78,80.92,131.89,"economic_score",141.67
"90057","zcta",2020,76,159.07,76.23,141.72,"economic_score",110.24
"90058","zcta",2020,66.33,148.37,71.84,140.26,"economic_score",107.46
"90059","zcta",2020,72.29,157.34,82.27,136.25,"economic_score",109.69
"90061","zcta",2020,75.17,161.73,81.04,136.95,"economic_score",112.71
"90062","zcta",2020,81.97,157.99,85.43,132.77,"economic_score",115.52
"90063","zcta",2020,79.9,138.95,88.39,128.99,"economic_score",106.72
"90064","zcta",2020,123.85,162.53,75.51,131.79,"economic_score",147.46
"90065","zcta",2020,101.65,153.85,77.57,133.36,"economic_score",129.21
"90066","zcta",2020,117.66,154.91,73.53,128.82,"economic_score",139.93
"90067","zcta",2020,139.14,205.25,108.58,136.34,"economic_score",157.5
"90068","zcta",2020,133.81,171.07,62.42,138.03,"economic_score",157.99
"90069","zcta",2020,132.71,170.33,64.52,134.99,"economic_score",156.58
"90071","zcta",2020,130.3,114.89,84.69,129.02,"economic_score",117.91
"90073","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"90077","zcta",2020,163.32,179.07,79.56,130.59,"economic_score",177.25
"90079","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"90089","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"90094","zcta",2020,145.74,179.92,54.38,124.64,"economic_score",172.37
"90095","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"90201","zcta",2020,77.52,147.34,83.94,129.95,"economic_score",106.05
"90210","zcta",2020,144.65,189.8,85.47,136.56,"economic_score",166.42
"90211","zcta",2020,122.2,180.05,80.84,136.56,"economic_score",150.03
"90212","zcta",2020,124.33,165.87,78.71,138.54,"economic_score",147.39
"90220","zcta",2020,79.53,142.14,87.99,127.26,"economic_score",108.3
"90221","zcta",2020,79.85,155.69,85.13,128.65,"economic_score",111.12
"90222","zcta",2020,78.9,153.27,83.26,127.04,"economic_score",111.83
"90230","zcta",2020,111.3,154.23,77.66,126.55,"economic_score",135.96
"90232","zcta",2020,119.48,154.33,74.94,125,"economic_score",141.99
"90240","zcta",2020,101.24,153.51,82.97,129.08,"economic_score",127.59
"90241","zcta",2020,97.1,152.55,82.57,122.83,"economic_score",123.82
"90242","zcta",2020,96.67,148.32,84.93,122.3,"economic_score",121.05
"90245","zcta",2020,119.67,167.74,70.25,119.95,"economic_score",149.24
"90247","zcta",2020,93.75,144.24,90.67,130.24,"economic_score",114.53
"90248","zcta",2020,98.01,137.63,96.97,125.51,"economic_score",115.13
"90249","zcta",2020,98.94,149.73,91.09,127.33,"economic_score",120.81
"90250","zcta",2020,91.02,146.86,79.1,128.46,"economic_score",118.94
"90254","zcta",2020,140.7,160.49,67.85,125.01,"economic_score",158.66
"90255","zcta",2020,80.38,146.89,86.24,131.41,"economic_score",108.02
"90260","zcta",2020,92.56,150.04,82.97,122.17,"economic_score",119.56
"90262","zcta",2020,85.09,152.91,81.68,129.44,"economic_score",113.4
"90263","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"90265","zcta",2020,140.67,163.94,83.26,133.42,"economic_score",157.65
"90266","zcta",2020,139.28,162.92,75.57,127.56,"economic_score",158.9
"90270","zcta",2020,81.01,146.84,87.86,129.32,"economic_score",106.46
"90272","zcta",2020,159.63,171.17,81.7,132.29,"economic_score",169.97
"90274","zcta",2020,136.47,169.38,95.97,128.42,"economic_score",153.8
"90275","zcta",2020,127.01,162.6,93.15,123.77,"economic_score",146.04
"90277","zcta",2020,128.37,153.15,75.66,123.6,"economic_score",146.31
"90278","zcta",2020,120.46,161.13,70.39,120.52,"economic_score",147.92
"90280","zcta",2020,83.34,149.37,87.07,127.17,"economic_score",111.88
"90290","zcta",2020,127.25,173.63,79.87,120.82,"economic_score",153.28
"90291","zcta",2020,130.34,170.31,63.08,137.52,"economic_score",156.73
"90292","zcta",2020,130.83,169.77,65.15,126.41,"economic_score",155.06
"90293","zcta",2020,131.28,164.46,73.01,125.04,"economic_score",152.74
