"geoid","geolevel","year","income_score","affordability_score","wealth_score","equity_score","level","value"
"68001","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"68002","zcta",2020,121.39,94.09,84.2,89.67,"economic_score",110.62
"68003","zcta",2020,120.03,98.43,91.21,97.52,"economic_score",113.44
"68004","zcta",2020,108.61,82.84,102.95,83.33,"economic_score",93.29
"68005","zcta",2020,112.86,95.74,81.66,85.83,"economic_score",107.8
"68007","zcta",2020,129.14,108.58,58.61,103.78,"economic_score",132.89
"68008","zcta",2020,121.61,96.39,80.34,92.38,"economic_score",115.26
"68010","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"68014","zcta",2020,111.67,95.93,104.5,84.25,"economic_score",96.73
"68015","zcta",2020,116.89,90.04,91.83,95.03,"economic_score",107.02
"68016","zcta",2020,129.79,94.13,105.59,93.38,"economic_score",114.18
"68017","zcta",2020,118.68,90.42,95.8,86.44,"economic_score",108.9
"68018","zcta",2020,126.46,87.39,64.54,82.82,"economic_score",120.56
"68019","zcta",2020,101.96,93.84,92.2,91.7,"economic_score",95.97
"68020","zcta",2020,89.05,84.35,132.32,100.17,"economic_score",76.76
"68022","zcta",2020,125.69,110.09,60.98,99.47,"economic_score",132.74
"68023","zcta",2020,127.36,98.41,81.64,89.56,"economic_score",117.84
"68025","zcta",2020,99.45,90.88,94.61,92.09,"economic_score",96.53
"68028","zcta",2020,127.54,105.86,55.34,69.95,"economic_score",129.42
"68029","zcta",2020,106.41,94.71,90.84,86.66,"economic_score",104
"68030","zcta",2020,105.28,83.18,108.43,99.31,"economic_score",100.1
"68031","zcta",2020,114.3,84.54,96.94,82.72,"economic_score",100.79
"68033","zcta",2020,111.74,91.9,90.77,97.84,"economic_score",107.11
"68034","zcta",2020,132.79,84.09,77.18,84.71,"economic_score",116.2
"68036","zcta",2020,88.78,101.05,120.18,69.63,"economic_score",84.82
"68037","zcta",2020,116.36,96.36,82.62,89.49,"economic_score",111.15
"68038","zcta",2020,106.1,92.84,102.3,133.3,"economic_score",96.77
"68039","zcta",2020,55.78,83.28,97.56,116.42,"economic_score",63.81
"68040","zcta",2020,123.3,97.27,82.67,87.01,"economic_score",112.09
"68041","zcta",2020,119.92,89.5,89.76,87.71,"economic_score",106.07
"68042","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"68044","zcta",2020,116.33,82.41,89.95,94.56,"economic_score",96.52
"68045","zcta",2020,103.58,83.41,104.99,98.61,"economic_score",88.48
"68046","zcta",2020,129.85,99.76,73.01,77.53,"economic_score",122.99
"68047","zcta",2020,100.57,77.67,94.5,86.25,"economic_score",93.48
"68048","zcta",2020,114.59,98.14,92.39,88.89,"economic_score",109.28
"68050","zcta",2020,115.71,93,95.94,90.9,"economic_score",101.97
"68055","zcta",2020,96.97,76.19,78.32,93.54,"economic_score",93.71
"68057","zcta",2020,113.89,86.42,97.2,126.53,"economic_score",101.53
"68058","zcta",2020,126.3,85.71,121.6,91.02,"economic_score",103.53
"68059","zcta",2020,129.49,97.85,83.95,75.96,"economic_score",119.21
"68061","zcta",2020,101.29,89.87,89.55,91.73,"economic_score",95.82
"68062","zcta",2020,103.54,74.52,93.73,84.09,"economic_score",93.85
"68063","zcta",2020,89.7,90.6,112.48,73.13,"economic_score",89.43
"68064","zcta",2020,120.88,99.99,87.9,109.22,"economic_score",112.65
"68065","zcta",2020,119.89,90.01,85.6,88.66,"economic_score",106.78
"68066","zcta",2020,117.67,95.72,72.05,97.79,"economic_score",116.04
"68067","zcta",2020,71.86,81.63,95.74,103.04,"economic_score",75.46
"68068","zcta",2020,123.93,90.37,79.13,78.7,"economic_score",112.8
"68069","zcta",2020,143.45,100.04,91.01,97.9,"economic_score",124.73
"68070","zcta",2020,116.01,89.3,89.88,95.6,"economic_score",107.6
"68071","zcta",2020,70.67,73.29,87.97,101.45,"economic_score",72.77
"68072","zcta",2020,NA,NA,NA,NA,"economic_score",NA
"68073","zcta",2020,125.32,94.84,78.16,95.3,"economic_score",115.13
"68102","zcta",2020,113.05,105.62,45.89,113.41,"economic_score",127.28
"68104","zcta",2020,95.56,99,70.65,112.18,"economic_score",105.51
"68105","zcta",2020,96.04,96.16,69.8,119.75,"economic_score",101.46
"68106","zcta",2020,110.11,97.55,74.49,100.54,"economic_score",113.83
"68107","zcta",2020,90.55,96.75,84,118.37,"economic_score",92.85
"68108","zcta",2020,84.02,88.61,84.65,126.01,"economic_score",86.61
"68111","zcta",2020,71.79,97.84,86.61,119.53,"economic_score",83.39
"68112","zcta",2020,97.62,94.05,90.88,113.84,"economic_score",98.71
"68113","zcta",2020,117.52,87.52,42.25,70.77,"economic_score",115.65
