"geoid","geolevel","year","income_score","affordability_score","wealth_score","equity_score","level","value"
"83120","zcta",2023,101.23,99.84,81.27,96.97,"economic_score",97.06
"83201","zcta",2023,93.51,96.46,76.87,84.69,"economic_score",100.91
"83202","zcta",2023,98.84,92.88,86.01,82.27,"economic_score",98.13
"83203","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83204","zcta",2023,91.57,91.36,83.8,88.35,"economic_score",95.7
"83209","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83210","zcta",2023,93.39,83.95,88.98,98.23,"economic_score",87.41
"83211","zcta",2023,91.94,91.39,76.25,90.59,"economic_score",95.45
"83212","zcta",2023,84.79,100.55,80.95,100.86,"economic_score",92.14
"83213","zcta",2023,75.67,76.85,111.08,91.96,"economic_score",72.72
"83214","zcta",2023,100.18,84.46,89.98,88.04,"economic_score",91.49
"83215","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83217","zcta",2023,102.07,78.68,102.21,82.71,"economic_score",91.6
"83218","zcta",2023,100.01,98.65,83.4,81.58,"economic_score",100.67
"83220","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83221","zcta",2023,90.69,90.41,86.36,90.33,"economic_score",96.06
"83223","zcta",2023,102.72,86.22,98.84,76.44,"economic_score",95.72
"83226","zcta",2023,87.8,90.58,132.04,101.23,"economic_score",79.1
"83227","zcta",2023,82.75,82.28,183.32,65.46,"economic_score",62.16
"83228","zcta",2023,103.11,78.71,84.48,75.01,"economic_score",94.73
"83232","zcta",2023,104.13,85.8,82.15,81.55,"economic_score",97.19
"83233","zcta",2023,114.27,83.18,88.78,53.31,"economic_score",98.31
"83234","zcta",2023,86.08,100.67,95.5,79.44,"economic_score",90
"83235","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83236","zcta",2023,107.35,83,103.24,89.04,"economic_score",97.86
"83237","zcta",2023,105.46,97.8,74.14,83.86,"economic_score",105.04
"83238","zcta",2023,114.32,82.5,74.34,57.92,"economic_score",102.08
"83239","zcta",2023,99.17,80.9,86.44,79.73,"economic_score",92.29
"83241","zcta",2023,98.36,76.1,103.06,81.73,"economic_score",88.43
"83243","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83244","zcta",2023,95.36,106.01,84.03,68.29,"economic_score",103.57
"83245","zcta",2023,111.26,82.72,104.41,76.25,"economic_score",100.23
"83246","zcta",2023,103.2,98.52,99.2,84.15,"economic_score",99.47
"83250","zcta",2023,109.24,90.62,107.42,85.45,"economic_score",99.93
"83251","zcta",2023,90.45,83.54,137.25,95.41,"economic_score",83.17
"83252","zcta",2023,100.13,86.67,80.91,79.51,"economic_score",97.57
"83253","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83254","zcta",2023,97.05,85.57,95.04,80.53,"economic_score",90.83
"83255","zcta",2023,95.64,75.17,132.92,90.65,"economic_score",84.17
"83261","zcta",2023,103.77,98.16,98.94,73.03,"economic_score",99.15
"83262","zcta",2023,101.62,83.02,107.24,83.58,"economic_score",91.58
"83263","zcta",2023,94.97,82.71,88.12,96.81,"economic_score",93.39
"83271","zcta",2023,89.37,93.44,91.37,61.05,"economic_score",97.54
"83272","zcta",2023,112.7,98.68,116.09,81.31,"economic_score",98.71
"83274","zcta",2023,104.23,97.61,75.52,100.42,"economic_score",107.35
"83276","zcta",2023,98.75,94.33,93.62,89.38,"economic_score",95.32
"83277","zcta",2023,81.33,90.58,70.72,85.65,"economic_score",98.99
"83278","zcta",2023,97.85,93.2,153.63,73.32,"economic_score",70.04
"83281","zcta",2023,125.69,82.62,114.73,54.33,"economic_score",100.41
"83283","zcta",2023,104.59,80.01,108.56,105.68,"economic_score",96.97
"83285","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83286","zcta",2023,102.52,90.85,70.55,83.61,"economic_score",103.15
"83287","zcta",2023,124.29,88.46,98.21,73.85,"economic_score",108.5
"83301","zcta",2023,95.77,100.72,79.46,96.08,"economic_score",102.36
"83302","zcta",2023,100.17,75.11,64.51,67.04,"economic_score",94.16
"83311","zcta",2023,104.12,74.02,109.6,76.96,"economic_score",92.72
"83312","zcta",2023,92.14,96.43,69.19,80.2,"economic_score",109.6
"83313","zcta",2023,108.91,95.55,107.78,158.93,"economic_score",106.53
"83314","zcta",2023,92.79,71.82,107.14,91.21,"economic_score",84.48
"83316","zcta",2023,92.82,96.14,104.68,99.59,"economic_score",91.98
"83318","zcta",2023,95.62,89.36,86,100.34,"economic_score",95.04
"83320","zcta",2023,97.19,101.87,86.75,149.85,"economic_score",107.08
"83321","zcta",2023,91.34,89.65,92.54,89.78,"economic_score",90.03
"83322","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83323","zcta",2023,94.21,85.27,89.3,86.34,"economic_score",93.86
"83324","zcta",2023,91.57,92.4,86.68,88.78,"economic_score",91.5
"83325","zcta",2023,94.79,85.08,97.14,98.56,"economic_score",95.85
"83327","zcta",2023,109.16,109.17,113.27,94.72,"economic_score",98.4
"83328","zcta",2023,105.01,104.2,89.27,96.74,"economic_score",103.17
"83330","zcta",2023,86.64,90.21,86.07,93.62,"economic_score",88.67
"83332","zcta",2023,96.55,87.57,120.25,93.33,"economic_score",87.63
"83333","zcta",2023,125.47,97.51,92.64,159.87,"economic_score",121.63
"83334","zcta",2023,88.82,94.95,86.33,96.61,"economic_score",91.74
"83335","zcta",2023,87.8,92.07,81,96.22,"economic_score",89.16
"83336","zcta",2023,102.2,88.11,91.06,89.35,"economic_score",97.06
"83337","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83338","zcta",2023,94.87,95.54,77.73,89.91,"economic_score",96.36
"83340","zcta",2023,130.86,94.5,110.67,163.66,"economic_score",118.31
"83341","zcta",2023,100.8,99.1,74.65,88.71,"economic_score",107.01
"83342","zcta",2023,72.63,86.24,91.57,78.77,"economic_score",87.61
"83344","zcta",2023,93.98,103.01,75.16,97.25,"economic_score",98.17
"83346","zcta",2023,94.69,84.8,76.77,93.42,"economic_score",92.95
"83347","zcta",2023,99.69,80.33,91.77,87.98,"economic_score",92.85
"83348","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83349","zcta",2023,95.27,90.58,76.46,86.71,"economic_score",93.05
"83350","zcta",2023,89.53,94.33,85.71,95.76,"economic_score",93.55
"83352","zcta",2023,99.5,88.47,86.66,85.26,"economic_score",91.65
"83353","zcta",2023,137.79,110.6,137.7,166.71,"economic_score",124.51
"83354","zcta",2023,NA,NA,NA,NA,"economic_score",NA
"83355","zcta",2023,84.28,85.82,96.88,100.46,"economic_score",81.51
"83401","zcta",2023,99.26,96.92,78.75,96.99,"economic_score",104.31
"83402","zcta",2023,99.7,92.7,73.66,90.11,"economic_score",102.71
