"geoid","geolevel","year","income_score","affordability_score","wealth_score","equity_score","level","value"
"12001000201","tract",2023,132.93,92.7,62.17,112.12,"economic_score",69.63
"12001000202","tract",2023,134.13,73.14,72.14,103.99,"economic_score",68.24
"12001000301","tract",2023,117.96,91.1,78.66,96.59,"economic_score",85.27
"12001000302","tract",2023,120.86,91.57,99.02,96.59,"economic_score",84.45
"12001000400","tract",2023,115.05,79.78,81.04,88.15,"economic_score",92.36
"12001000500","tract",2023,96.38,84,82.97,99.46,"economic_score",101.02
"12001000600","tract",2023,145.43,83.5,114.39,96.04,"economic_score",61.61
"12001000700","tract",2023,122.46,84.71,114.17,98.78,"economic_score",75.62
"12001000806","tract",2023,135.46,96.92,97.01,103.37,"economic_score",62.02
"12001000808","tract",2023,98.29,76.95,80.3,105.81,"economic_score",91.67
"12001000809","tract",2023,119.98,74.19,87.27,100.24,"economic_score",79.58
"12001000901","tract",2023,NA,NA,NA,NA,"economic_score",NA
"12001000902","tract",2023,NA,NA,NA,NA,"economic_score",NA
"12001001000","tract",2023,113.4,80.19,87.37,101.13,"economic_score",81.76
"12001001100","tract",2023,84.62,84.39,114.72,91.75,"economic_score",109.21
"12001001201","tract",2023,95.65,84.98,106.71,93.69,"economic_score",96.56
"12001001202","tract",2023,87.97,81.38,102.81,95,"economic_score",104.83
"12001001203","tract",2023,104.98,90.44,76.2,91.45,"economic_score",97.15
"12001001400","tract",2023,NA,NA,NA,NA,"economic_score",NA
"12001001514","tract",2023,110.83,80.47,48.88,103.05,"economic_score",93.8
"12001001515","tract",2023,120.49,107.26,86.02,95.04,"economic_score",75.83
"12001001516","tract",2023,126.95,116.34,73.2,107.65,"economic_score",74.1
"12001001517","tract",2023,107.69,88.9,76.77,89.82,"economic_score",90.04
"12001001519","tract",2023,118.79,79.07,69.38,90.64,"economic_score",83.93
"12001001522","tract",2023,112.74,140.01,58.44,100.43,"economic_score",91.05
"12001001605","tract",2023,114.2,89.66,69.23,106.55,"economic_score",84.64
"12001001701","tract",2023,90.14,79.6,120.8,97.22,"economic_score",100.55
"12001001702","tract",2023,92.23,72.22,125.51,95.66,"economic_score",99.02
"12001001802","tract",2023,107.24,75.77,118.06,90.57,"economic_score",87.78
"12001001803","tract",2023,101.21,88.86,105.63,90.21,"economic_score",100.54
"12001001811","tract",2023,86.09,85.01,96.08,91.95,"economic_score",111.71
"12001001813","tract",2023,87.7,81.29,106.71,86.4,"economic_score",112.4
"12001001815","tract",2023,91.87,71.62,108.59,96.24,"economic_score",97.9
"12001001816","tract",2023,105.38,87.45,103.6,92.7,"economic_score",95.22
"12001001817","tract",2023,81.53,81.21,105.25,82.91,"economic_score",114.91
"12001001818","tract",2023,96.05,81.4,101.49,91.18,"economic_score",96.39
"12001001819","tract",2023,102.43,86.5,98.12,91.77,"economic_score",98.92
"12001001902","tract",2023,137.17,101.72,111.33,95.07,"economic_score",64.39
"12001001907","tract",2023,98.87,80.96,132.51,99.6,"economic_score",84.61
