"geoid","geolevel","year","income_score","affordability_score","wealth_score","equity_score","level","value"
"05001","county",2023,89.53,81.6,104.51,98.99,"economic_score",89.51
"05003","county",2023,73.51,82.96,124.45,108.92,"economic_score",72.96
"05005","county",2023,91.88,90.31,126.44,98.96,"economic_score",88.78
"05007","county",2023,119.79,91.75,61.75,118.94,"economic_score",119.04
"05009","county",2023,93.51,84.07,106.72,98.4,"economic_score",92.17
"05011","county",2023,73.96,79.04,111.2,116.79,"economic_score",73.41
"05013","county",2023,91.1,68.34,137.92,66.9,"economic_score",76.84
"05015","county",2023,88.79,87.48,115.21,110.36,"economic_score",85.87
"05017","county",2023,67.44,88.43,122.13,134.57,"economic_score",71.17
"05019","county",2023,81.27,81.57,100.4,98.29,"economic_score",84.31
"05021","county",2023,84.3,76.71,115.17,103.45,"economic_score",81.59
"05023","county",2023,92.65,85.03,124.6,102.41,"economic_score",87.96
"05025","county",2023,82.92,80.66,104.96,90.19,"economic_score",84.14
"05027","county",2023,78.52,86.03,101.94,104.32,"economic_score",84.02
"05029","county",2023,78.05,83.39,112.63,105.58,"economic_score",80.31
"05031","county",2023,88.3,90.36,78.3,117.17,"economic_score",96.35
"05033","county",2023,84.6,86.25,99.93,89.81,"economic_score",90.43
"05035","county",2023,73.79,91.05,92.84,116.33,"economic_score",86.01
"05037","county",2023,80.41,85.48,105.54,112.39,"economic_score",81.54
"05039","county",2023,86.98,74.3,130.84,81.96,"economic_score",79.87
"05041","county",2023,55.39,89.95,116.31,125.11,"economic_score",68.79
"05043","county",2023,77.42,87.89,100.2,114.35,"economic_score",83.68
"05045","county",2023,101.83,96.05,68.26,101.61,"economic_score",108.33
"05047","county",2023,78.76,80.24,103.3,99.21,"economic_score",84.02
"05049","county",2023,71.78,93.24,119.91,96.05,"economic_score",79.36
"05051","county",2023,91.46,90.27,112.41,113.84,"economic_score",91.31
"05053","county",2023,98.63,79.8,94.52,89.57,"economic_score",95.33
"05055","county",2023,83.46,90.93,92.96,96.44,"economic_score",92.15
"05057","county",2023,71.78,80.06,110.79,106.61,"economic_score",74.84
"05059","county",2023,85.6,82.76,110.94,98.03,"economic_score",87.08
"05061","county",2023,85.63,81.62,103.59,105.71,"economic_score",82.39
"05063","county",2023,89.95,83.83,101.61,106.29,"economic_score",88.41
"05065","county",2023,73.36,81.79,125.83,98.81,"economic_score",76.7
"05067","county",2023,73.32,80.01,120.23,113.45,"economic_score",72.71
"05069","county",2023,71.66,86.65,109.47,107.95,"economic_score",81.02
"05071","county",2023,78.04,83.92,98.68,93.87,"economic_score",83.56
"05073","county",2023,66.75,82.06,123.3,109.3,"economic_score",70.04
"05075","county",2023,75.32,80.99,111.27,117.41,"economic_score",79.04
"05077","county",2023,56.65,89.19,117.97,158.56,"economic_score",64.88
"05079","county",2023,NA,NA,NA,NA,"economic_score",NA
"05081","county",2023,86.37,77.09,108.2,84.74,"economic_score",82.56
"05083","county",2023,87.88,75.95,103.58,95.01,"economic_score",87.36
"05085","county",2023,102.91,93.28,81.77,89.46,"economic_score",107.64
"05087","county",2023,91.32,74.14,112.03,105.48,"economic_score",82.25
"05089","county",2023,85.42,82.03,135,91.67,"economic_score",80.22
"05091","county",2023,77.89,85.39,105.98,125.19,"economic_score",81.51
"05093","county",2023,76.59,77.34,104.18,117.71,"economic_score",79.3
"05095","county",2023,77.01,75.68,144.1,107.18,"economic_score",69.8
"05097","county",2023,80.8,80.18,137.74,117.07,"economic_score",73.18
"05099","county",2023,67.8,90.44,117.89,91.01,"economic_score",71.62
"05101","county",2023,87.53,81.32,126.55,85.22,"economic_score",79.93
"05103","county",2023,81.91,79.65,114.88,95.43,"economic_score",82.49
"05105","county",2023,89.55,72.21,116.03,88.42,"economic_score",84.68
"05107","county",2023,58.92,90.03,129.2,135.72,"economic_score",64.34
"05109","county",2023,82.61,84.91,108.55,122.77,"economic_score",79.54
"05111","county",2023,71.86,80.4,109.02,116,"economic_score",75.61
"05113","county",2023,84.23,76.05,111.77,111.87,"economic_score",79.83
"05115","county",2023,87.35,86.04,91.81,96.68,"economic_score",92.66
"05117","county",2023,88.79,79.83,120.83,93.82,"economic_score",83.31
"05119","county",2023,96.85,95.95,74.35,128.3,"economic_score",104.54
"05121","county",2023,76.06,79.19,119.71,97.18,"economic_score",78.43
"05123","county",2023,61.42,85.31,112.17,125.52,"economic_score",71.63
"05125","county",2023,107.25,91.29,78.97,86.54,"economic_score",109.6
"05127","county",2023,78.24,79.28,107.67,95.84,"economic_score",81
"05129","county",2023,63.63,82.52,142.01,87.42,"economic_score",67.73
"05131","county",2023,95.15,86.37,89.22,129.1,"economic_score",96.57
"05133","county",2023,80.98,73.54,103.4,123.24,"economic_score",74.71
"05135","county",2023,73.18,87.23,129.52,108.47,"economic_score",76.48
"05137","county",2023,67.78,83.14,135.68,105.15,"economic_score",70.18
"05139","county",2023,88.92,85.92,102.68,116.6,"economic_score",87.67
"05141","county",2023,79.65,86.23,127.06,94.04,"economic_score",77.92
"05143","county",2023,103.84,94.05,64.11,120.49,"economic_score",108.2
"05145","county",2023,86.97,88.38,92.02,107.49,"economic_score",92.13
"05147","county",2023,76.02,71.71,116.15,131,"economic_score",71.91
"05149","county",2023,85.63,75.58,114.92,86.73,"economic_score",83.09
"05001","county",2023,89.53,81.6,104.51,98.99,"economic_rnk",29.7634
"05003","county",2023,73.51,82.96,124.45,108.92,"economic_rnk",7.2852
"05005","county",2023,91.88,90.31,126.44,98.96,"economic_rnk",28.6115
"05007","county",2023,119.79,91.75,61.75,118.94,"economic_rnk",84.6513
"05009","county",2023,93.51,84.07,106.72,98.4,"economic_rnk",34.4334
"05011","county",2023,73.96,79.04,111.2,116.79,"economic_rnk",7.6588
"05013","county",2023,91.1,68.34,137.92,66.9,"economic_rnk",11.0212
"05015","county",2023,88.79,87.48,115.21,110.36,"economic_rnk",23.6924
"05017","county",2023,67.44,88.43,122.13,134.57,"economic_rnk",6.1955
"05019","county",2023,81.27,81.57,100.4,98.29,"economic_rnk",20.9838
"05021","county",2023,84.3,76.71,115.17,103.45,"economic_rnk",16.9365
"05023","county",2023,92.65,85.03,124.6,102.41,"economic_rnk",27.1482
"05025","county",2023,82.92,80.66,104.96,90.19,"economic_rnk",20.5479
"05027","county",2023,78.52,86.03,101.94,104.32,"economic_rnk",20.2989
"05029","county",2023,78.05,83.39,112.63,105.58,"economic_rnk",15.0062
"05031","county",2023,88.3,90.36,78.3,117.17,"economic_rnk",42.3412
"05033","county",2023,84.6,86.25,99.93,89.81,"economic_rnk",31.5691
"05035","county",2023,73.79,91.05,92.84,116.33,"economic_rnk",23.8481
"05037","county",2023,80.41,85.48,105.54,112.39,"economic_rnk",16.8742
"05039","county",2023,86.98,74.3,130.84,81.96,"economic_rnk",14.6326
"05041","county",2023,55.39,89.95,116.31,125.11,"economic_rnk",4.7323
"05043","county",2023,77.42,87.89,100.2,114.35,"economic_rnk",19.9564
"05045","county",2023,101.83,96.05,68.26,101.61,"economic_rnk",68.8045
"05047","county",2023,78.76,80.24,103.3,99.21,"economic_rnk",20.2989
"05049","county",2023,71.78,93.24,119.91,96.05,"economic_rnk",13.7609
"05051","county",2023,91.46,90.27,112.41,113.84,"economic_rnk",33.1569
"05053","county",2023,98.63,79.8,94.52,89.57,"economic_rnk",40.0062
"05055","county",2023,83.46,90.93,92.96,96.44,"economic_rnk",34.3088
"05057","county",2023,71.78,80.06,110.79,106.61,"economic_rnk",8.9664
"05059","county",2023,85.6,82.76,110.94,98.03,"economic_rnk",25.6538
"05061","county",2023,85.63,81.62,103.59,105.71,"economic_rnk",18.1196
"05063","county",2023,89.95,83.83,101.61,106.29,"economic_rnk",27.8954
"05065","county",2023,73.36,81.79,125.83,98.81,"economic_rnk",10.8344
"05067","county",2023,73.32,80.01,120.23,113.45,"economic_rnk",7.0361
"05069","county",2023,71.66,86.65,109.47,107.95,"economic_rnk",16.0025
"05071","county",2023,78.04,83.92,98.68,93.87,"economic_rnk",19.7696
"05073","county",2023,66.75,82.06,123.3,109.3,"economic_rnk",5.3549
"05075","county",2023,75.32,80.99,111.27,117.41,"economic_rnk",13.3562
"05077","county",2023,56.65,89.19,117.97,158.56,"economic_rnk",3.269
